"PerformanceID","EmployeeID","ReviewDate","EnvironmentSatisfaction","JobSatisfaction","RelationshipSatisfaction","TrainingOpportunitiesWithinYear","TrainingOpportunitiesTaken","WorkLifeBalance","SelfRating","ManagerRating","DataQualityStatus"
"PR2812","9658-7750","2/2/2019","5","5","4","3","3","3","4","3","Valid"
"PR2813","B0C3-E578","2/2/2019","4","5","4","3","2","5","5","5","Valid"
"PR2814","62A3-DEA7","2/3/2019","3","2","4","3","3","3","5","5","Valid"
"PR2815","586E-5C14","2/3/2019","5","5","5","2","0","3","3","2","Valid"
"PR2816","8EE9-E86D","2/4/2019","3","4","3","1","1","3","4","3","Valid"
"PR2817","F3CD-9B5B","2/4/2019","3","3","4","1","1","2","4","4","Valid"
"PR2818","AD0D-E79F","2/4/2019","4","5","2","1","0","5","4","4","Valid"
"PR2819","D8B3-30D2","2/4/2019","5","4","3","1","1","2","5","4","Valid"
"PR282","531D-788E","4/10/2014","5","3","4","1","0","5","5","5","Valid"
"PR2820","B975-943A","2/4/2019","5","4","4","1","1","5","4","3","Valid"
"PR2821","C250-AF15","2/4/2019","4","3","4","2","0","2","4","4","Valid"
"PR2822","B122-D3D2","2/4/2019","3","2","5","2","1","3","4","4","Valid"
"PR2823","151D-1FF2","2/5/2019","4","2","2","2","2","4","4","4","Valid"
"PR2824","5476-CA0D","2/5/2019","3","5","4","2","2","5","3","2","Valid"
"PR2825","D696-9D82","2/5/2019","3","5","3","2","2","4","5","5","Valid"
"PR2826","1453-D3D8","2/6/2019","4","3","3","3","2","3","3","3","Valid"
"PR2827","F1A8-7140","2/6/2019","5","5","5","2","2","5","3","2","Valid"
"PR2828","C96F-0F3B","2/8/2019","3","2","5","2","1","2","4","4","Valid"
"PR2829","EE39-C8F2","2/8/2019","5","5","3","3","2","3","5","4","Valid"
"PR283","7BD4-7BFB","4/11/2014","3","2","4","2","2","4","5","4","Valid"
"PR2830","DF63-0D3C","2/8/2019","4","2","5","2","1","4","5","5","Valid"
"PR2831","B995-E5CE","2/8/2019","4","5","3","2","1","3","4","3","Valid"
"PR2832","9DFE-1FD5","2/9/2019","4","2","3","2","0","2","3","2","Valid"
"PR2833","0D1B-DEC2","2/10/2019","4","4","2","1","0","2","4","4","Valid"
"PR2834","B407-ABCA","2/10/2019","3","3","3","3","2","3","3","3","Valid"
"PR2835","5818-560C","2/10/2019","5","2","2","2","2","3","4","4","Valid"
"PR2836","DB6C-3B2F","2/11/2019","4","4","4","2","2","4","5","5","Valid"
"PR2837","8ED3-4377","2/11/2019","4","5","3","1","1","4","3","2","Valid"
"PR2838","279C-7342","2/12/2019","3","5","4","1","1","3","4","4","Valid"
"PR2839","83FD-F920","2/12/2019","3","5","5","1","1","3","4","4","Valid"
"PR284","152E-8DB1","4/12/2014","4","2","4","2","2","3","5","4","Valid"
"PR2840","B2D6-A355","2/12/2019","5","2","3","2","2","2","4","3","Valid"
"PR2841","626A-9377","2/13/2019","5","2","4","1","1","3","4","3","Valid"
"PR2842","0CF8-1EBD","2/13/2019","3","5","4","3","1","5","3","2","Valid"
"PR2843","388D-DB68","2/13/2019","5","4","4","3","2","4","5","4","Valid"
"PR2844","0DBC-596E","2/14/2019","3","5","2","1","0","2","5","4","Valid"
"PR2845","55B1-3712","2/14/2019","4","3","3","3","0","3","4","3","Valid"
"PR2846","5A04-0EB4","2/15/2019","5","3","2","1","1","3","5","4","Valid"
"PR2847","111D-E5EF","2/15/2019","3","5","4","3","0","5","5","5","Valid"
"PR2848","97F4-0B14","2/15/2019","4","5","2","3","2","5","5","5","Valid"
"PR2849","3261-373A","2/16/2019","5","5","5","1","1","4","4","4","Valid"
"PR285","1A7C-19DB","4/12/2014","4","3","4","3","1","2","4","3","Valid"
"PR2850","5021-95FC","2/17/2019","3","3","4","3","2","5","3","2","Valid"
"PR2851","B97B-73D7","2/17/2019","3","4","5","1","0","5","3","3","Valid"
"PR2852","D351-C7E4","2/17/2019","3","2","2","3","3","3","3","2","Valid"
"PR2853","EEA0-C109","2/17/2019","5","2","4","1","1","4","3","3","Valid"
"PR2854","3C7D-86ED","2/18/2019","3","5","5","3","2","5","3","3","Valid"
"PR2855","2219-56CA","2/20/2019","3","3","2","3","0","3","4","4","Valid"
"PR2856","8FB2-4CE0","2/20/2019","4","5","2","3","0","2","5","4","Valid"
"PR2857","B437-FCF8","2/20/2019","3","4","5","3","1","3","4","3","Valid"
"PR2858","5237-1B85","2/21/2019","5","5","2","2","2","2","3","3","Valid"
"PR2859","F968-671C","2/21/2019","5","5","3","1","1","3","3","3","Valid"
"PR286","489B-14EC","4/12/2014","5","2","5","3","1","5","5","5","Valid"
"PR2860","F997-FE6C","2/21/2019","3","3","3","3","2","4","4","4","Valid"
"PR2861","CED0-8D31","2/21/2019","4","3","2","3","0","3","4","3","Valid"
"PR2862","5B08-EF96","2/22/2019","3","5","2","3","0","3","3","2","Valid"
"PR2863","E348-E12B","2/22/2019","5","2","2","3","1","3","5","5","Valid"
"PR2864","8ACE-C5CE","2/22/2019","4","2","5","2","0","5","5","4","Valid"
"PR2865","C6A8-4E8A","2/22/2019","3","5","4","3","1","4","5","5","Valid"
"PR2866","C900-9EF9","2/22/2019","4","3","2","2","2","3","3","3","Valid"
"PR2867","0F53-9877","2/22/2019","4","4","3","3","0","5","3","2","Valid"
"PR2868","63DA-AA21","2/23/2019","3","2","4","2","0","4","5","5","Valid"
"PR2869","3120-B11F","2/24/2019","5","5","4","3","1","4","4","4","Valid"
"PR287","52CC-3E9E","4/13/2014","5","5","4","2","1","5","5","4","Valid"
"PR2870","C016-FA12","2/25/2019","4","2","5","2","0","2","5","5","Valid"
"PR2871","7816-BF57","2/25/2019","4","3","5","1","0","5","4","3","Valid"
"PR2872","3560-C117","2/26/2019","4","5","3","1","0","4","3","2","Valid"
"PR2873","1914-B934","2/26/2019","3","2","4","2","0","5","4","3","Valid"
"PR2874","596B-33F4","2/27/2019","4","2","4","2","0","3","3","3","Valid"
"PR2875","E7A6-33A3","2/27/2019","3","5","3","2","1","5","4","3","Valid"
"PR2876","00D4-DD53","2/28/2019","3","2","5","2","0","5","3","3","Valid"
"PR2877","7749-B277","2/28/2019","3","2","2","3","0","4","5","5","Valid"
"PR2878","7823-0217","2/28/2019","3","2","2","1","0","2","4","3","Valid"
"PR2879","6E7B-D50D","2/28/2019","5","2","4","3","0","2","3","2","Valid"
"PR288","C5C2-985F","4/14/2014","4","2","5","1","0","2","5","4","Valid"
"PR2880","17AD-99F5","3/1/2019","3","2","3","2","1","5","3","3","Valid"
"PR2881","CC8A-0B1F","3/1/2019","4","2","5","2","1","5","4","3","Valid"
"PR2882","DE22-FB63","3/1/2019","3","4","2","2","1","5","5","5","Valid"
"PR2883","A366-C17A","3/1/2019","5","3","3","2","2","4","5","4","Valid"
"PR2884","6EDB-94B7","3/1/2019","4","4","2","3","0","2","4","3","Valid"
"PR2885","93B1-6510","3/1/2019","5","2","4","2","0","3","4","4","Valid"
"PR2886","EACC-D1F6","3/2/2019","5","3","5","1","1","4","3","3","Valid"
"PR2887","21B3-8491","3/2/2019","5","4","5","1","1","2","5","4","Valid"
"PR2888","ABB5-0B95","3/2/2019","3","3","5","2","2","3","4","3","Valid"
"PR2889","C57E-6E4F","3/3/2019","4","3","2","2","2","4","3","3","Valid"
"PR289","CDFB-6A08","4/14/2014","5","4","4","3","1","5","3","3","Valid"
"PR2890","CC2F-670E","3/3/2019","4","3","3","3","1","2","3","3","Valid"
"PR2891","FD0B-7B0A","3/3/2019","4","5","2","1","1","5","4","3","Valid"
"PR2892","0322-D46B","3/3/2019","3","3","2","3","0","3","5","5","Valid"
"PR2893","06B9-B79D","3/4/2019","4","3","2","3","0","3","4","4","Valid"
"PR2894","1054-9C3B","3/5/2019","3","2","2","3","0","4","5","5","Valid"
"PR2895","155B-42BE","3/5/2019","5","2","2","1","0","2","4","4","Valid"
"PR2896","5222-EBE1","3/5/2019","5","5","4","1","1","2","4","4","Valid"
"PR2897","B1EC-849B","3/5/2019","3","5","5","1","1","5","4","3","Valid"
"PR2898","468A-E249","3/5/2019","5","5","5","1","1","4","5","4","Valid"
"PR2899","8567-5B27","3/6/2019","3","5","4","1","0","3","5","5","Valid"
"PR29","45D7-5C8A","1/25/2013","5","3","5","3","0","4","5","5","Valid"
"PR290","EE91-1A9C","4/15/2014","3","5","3","1","0","4","5","5","Valid"
"PR2900","D970-9F5E","3/6/2019","4","5","5","3","0","3","4","3","Valid"
"PR2901","EAB1-2EB2","3/6/2019","4","4","5","2","1","3","3","3","Valid"
"PR2902","ACD5-5FA2","3/6/2019","3","3","5","1","0","2","5","5","Valid"
"PR2903","E7F5-0AD1","3/6/2019","3","2","2","3","0","5","3","2","Valid"
"PR2904","3044-EB49","3/6/2019","5","2","2","1","1","3","5","4","Valid"
"PR2905","7EE7-2C43","3/7/2019","3","5","3","3","3","4","3","3","Valid"
"PR2906","D954-6402","3/7/2019","4","3","5","2","1","2","4","3","Valid"
"PR2907","73CF-4956","3/7/2019","4","5","2","3","0","3","5","4","Valid"
"PR2908","E3B6-49F8","3/7/2019","5","5","5","3","2","4","4","3","Valid"
"PR2909","D86B-2E5E","3/8/2019","5","5","3","1","1","3","5","5","Valid"
"PR291","7CFC-C4DA","4/15/2014","5","3","4","2","1","5","3","3","Valid"
"PR2910","4B6E-3C21","3/9/2019","4","2","4","1","1","5","4","3","Valid"
"PR2911","40A9-8EB0","3/9/2019","5","2","4","2","1","4","4","3","Valid"
"PR2912","0C23-26DD","3/9/2019","3","5","4","2","0","3","5","5","Valid"
"PR2913","B005-602F","3/10/2019","4","2","4","1","1","2","4","3","Valid"
"PR2914","4A0E-9958","3/11/2019","4","4","3","2","1","2","4","3","Valid"
"PR2915","CFE3-312D","3/11/2019","3","2","4","1","0","4","5","5","Valid"
"PR2916","A590-DF69","3/12/2019","5","5","4","1","1","2","4","3","Valid"
"PR2917","68FB-06A7","3/13/2019","4","2","4","3","0","3","4","4","Valid"
"PR2918","2551-DD9B","3/13/2019","5","2","4","3","3","4","5","4","Valid"
"PR2919","56A5-271B","3/13/2019","4","5","4","3","1","2","3","3","Valid"
"PR292","7A98-768E","4/17/2014","3","4","4","2","2","3","5","4","Valid"
"PR2920","B3FE-D332","3/13/2019","5","5","3","2","0","2","4","3","Valid"
"PR2921","4F28-CFAF","3/14/2019","5","4","3","3","1","3","3","2","Valid"
"PR2922","7C80-94E0","3/14/2019","4","4","2","2","1","4","4","4","Valid"
"PR2923","8233-2483","3/14/2019","3","4","5","1","1","2","5","5","Valid"
"PR2924","5F4E-EE5A","3/14/2019","3","3","4","1","0","5","4","4","Valid"
"PR2925","3C31-30CB","3/14/2019","5","5","5","1","1","5","3","3","Valid"
"PR2926","A7BB-F5A7","3/15/2019","3","4","4","2","2","4","3","2","Valid"
"PR2927","D383-714B","3/15/2019","5","4","4","3","1","3","5","4","Valid"
"PR2928","4500-37EB","3/16/2019","4","5","2","2","1","5","5","4","Valid"
"PR2929","528C-3E0D","3/16/2019","3","4","4","3","1","3","5","5","Valid"
"PR293","C3C0-349E","4/17/2014","5","3","2","1","1","5","4","3","Valid"
"PR2930","D077-169C","3/17/2019","4","3","5","3","1","2","5","4","Valid"
"PR2931","B44E-8AEE","3/17/2019","4","2","4","1","1","2","3","2","Valid"
"PR2932","9727-BC84","3/18/2019","3","5","2","1","0","5","5","4","Valid"
"PR2933","DA8E-9496","3/18/2019","3","3","3","3","1","3","4","3","Valid"
"PR2934","DEC5-9319","3/18/2019","4","3","2","3","0","2","5","4","Valid"
"PR2935","88B8-EB84","3/19/2019","5","3","5","1","1","4","4","4","Valid"
"PR2936","9C57-828C","3/19/2019","4","2","5","3","0","5","4","3","Valid"
"PR2937","7961-A93B","3/19/2019","4","2","4","3","2","2","4","4","Valid"
"PR2938","59F5-F57D","3/21/2019","3","3","2","2","2","5","4","4","Valid"
"PR2939","25F5-0EAF","3/21/2019","4","3","4","3","1","3","4","3","Valid"
"PR294","5D69-D350","4/18/2014","3","2","3","1","1","4","4","4","Valid"
"PR2940","40CC-6231","3/21/2019","4","2","3","2","2","5","5","4","Valid"
"PR2941","8F38-A4DD","3/21/2019","3","3","5","1","0","2","4","4","Valid"
"PR2942","E1B4-9AA1","3/22/2019","5","3","5","2","1","2","4","4","Valid"
"PR2943","3CD6-5587","3/23/2019","3","4","4","2","2","3","4","4","Valid"
"PR2944","BAFA-86DF","3/23/2019","5","3","5","3","1","5","5","5","Valid"
"PR2945","C6D7-A568","3/23/2019","4","3","3","2","1","4","3","3","Valid"
"PR2946","5160-53BD","3/24/2019","4","5","4","3","2","2","3","2","Valid"
"PR2947","81FF-8D6C","3/24/2019","4","3","5","2","1","4","5","5","Valid"
"PR2948","84E7-02D4","3/25/2019","4","5","4","3","0","2","3","2","Valid"
"PR2949","6010-A052","3/25/2019","3","4","3","2","1","4","4","4","Valid"
"PR295","4BE1-4A7B","4/18/2014","3","2","2","3","0","5","4","3","Valid"
"PR2950","5634-9D10","3/25/2019","4","5","4","1","0","4","4","4","Valid"
"PR2951","5F2E-A68B","3/26/2019","5","3","3","3","2","5","3","2","Valid"
"PR2952","E442-1FEE","3/26/2019","5","2","3","1","1","2","3","3","Valid"
"PR2953","6176-3BEE","3/27/2019","3","2","5","2","2","5","5","5","Valid"
"PR2954","47A0-559B","3/27/2019","4","4","3","3","2","5","3","2","Valid"
"PR2955","A954-6310","3/27/2019","5","2","2","3","0","2","5","4","Valid"
"PR2956","C525-8BB9","3/27/2019","4","4","4","1","1","4","4","3","Valid"
"PR2957","9AAB-DCD0","3/28/2019","4","4","4","3","0","4","3","3","Valid"
"PR2958","9412-7AA6","3/28/2019","4","5","2","3","1","3","4","3","Valid"
"PR2959","00E4-3D60","3/29/2019","5","5","5","2","2","4","4","4","Valid"
"PR296","C661-6A1C","4/21/2014","4","3","2","1","1","3","4","4","Valid"
"PR2960","DD1E-583D","3/29/2019","4","3","2","1","1","5","4","4","Valid"
"PR2961","03C5-51AD","3/30/2019","4","5","4","3","0","3","4","4","Valid"
"PR2962","A807-DE5D","3/30/2019","5","4","4","1","1","4","5","4","Valid"
"PR2963","8BCA-723F","3/30/2019","4","4","4","2","1","2","3","2","Valid"
"PR2964","8FD9-AA59","3/31/2019","5","3","5","2","0","3","4","4","Valid"
"PR2965","86E2-73D1","3/31/2019","3","5","4","3","2","3","4","3","Valid"
"PR2966","C520-6F2B","3/31/2019","3","3","2","2","1","4","5","4","Valid"
"PR2967","A105-470B","4/1/2019","3","4","3","1","0","3","3","3","Valid"
"PR2968","0210-E0D8","4/2/2019","3","2","3","3","0","2","4","4","Valid"
"PR2969","07B2-D67A","4/2/2019","4","4","5","1","0","5","5","5","Valid"
"PR297","4188-C61D","4/23/2014","3","5","3","1","1","3","4","4","Valid"
"PR2970","819A-2C9C","4/2/2019","4","3","5","1","1","5","3","3","Valid"
"PR2971","2D85-ABDD","4/2/2019","3","5","5","3","3","3","4","4","Valid"
"PR2972","B6EC-313E","4/3/2019","5","5","3","2","1","3","5","4","Valid"
"PR2973","6653-BD41","4/4/2019","4","5","5","2","0","3","3","2","Valid"
"PR2974","B49A-7D79","4/4/2019","4","2","2","2","0","4","3","2","Valid"
"PR2975","20CA-404E","4/4/2019","4","5","3","2","0","2","4","4","Valid"
"PR2976","0D8F-C0F3","4/5/2019","5","3","5","1","1","3","5","4","Valid"
"PR2977","1799-5B3F","4/5/2019","3","3","3","3","2","5","3","3","Valid"
"PR2978","3B11-DF28","4/5/2019","3","3","3","2","2","3","3","3","Valid"
"PR2979","C95C-CE06","4/5/2019","3","5","2","3","1","2","4","4","Valid"
"PR298","DFE3-6FA7","4/23/2014","3","4","5","3","2","4","5","5","Valid"
"PR2980","076F-8AA3","4/6/2019","4","3","5","1","1","2","4","4","Valid"
"PR2981","95D7-1CE9","4/8/2019","3","4","2","3","0","2","3","3","Valid"
"PR2982","B013-7D0C","4/9/2019","3","5","5","2","0","4","5","4","Valid"
"PR2983","531D-788E","4/9/2019","5","3","5","2","1","4","5","4","Valid"
"PR2984","8EA4-9179","4/9/2019","3","4","4","1","1","3","4","3","Valid"
"PR2985","AEDB-BB62","4/10/2019","3","2","4","3","1","2","5","5","Valid"
"PR2986","F430-0404","4/10/2019","4","5","4","1","1","4","3","2","Valid"
"PR2987","8733-BC3C","4/10/2019","4","5","3","2","0","2","3","2","Valid"
"PR2988","152E-8DB1","4/11/2019","5","3","4","2","1","3","5","5","Valid"
"PR2989","1A7C-19DB","4/11/2019","3","3","3","2","1","3","5","5","Valid"
"PR299","D24B-5AC8","4/23/2014","4","2","5","1","0","2","5","4","Valid"
"PR2990","489B-14EC","4/11/2019","5","3","5","2","0","3","4","3","Valid"
"PR2991","D7F8-1775","4/11/2019","5","4","2","2","1","2","5","4","Valid"
"PR2992","52CC-3E9E","4/12/2019","3","3","2","1","1","5","4","3","Valid"
"PR2993","A531-8159","4/12/2019","4","3","5","3","2","2","4","3","Valid"
"PR2994","C5C2-985F","4/13/2019","3","5","2","1","1","3","3","3","Valid"
"PR2995","CDFB-6A08","4/13/2019","4","3","4","2","0","3","5","4","Valid"
"PR2996","5C03-1009","4/13/2019","4","5","4","2","0","5","4","4","Valid"
"PR2997","E899-A860","4/13/2019","3","3","2","1","1","2","3","2","Valid"
"PR2998","EE91-1A9C","4/14/2019","5","4","5","3","0","5","5","5","Valid"
"PR2999","7CFC-C4DA","4/14/2019","5","5","3","2","0","3","4","4","Valid"
"PR30","B4E1-4A3E","1/26/2013","3","2","5","2","2","3","3","3","Valid"
"PR300","51A4-EA6E","4/25/2014","5","3","5","1","0","4","3","2","Valid"
"PR3000","CF2F-8CA3","4/14/2019","5","4","2","2","1","3","3","3","Valid"
"PR3001","AC19-7EE7","4/15/2019","4","3","5","1","1","4","4","4","Valid"
"PR3002","7A98-768E","4/16/2019","3","4","4","2","1","3","4","4","Valid"
"PR3003","C3C0-349E","4/16/2019","5","3","4","2","0","3","3","3","Valid"
"PR3004","96F4-896C","4/16/2019","5","3","3","1","1","5","4","4","Valid"
"PR3005","B52E-BF41","4/16/2019","3","5","2","2","0","2","5","4","Valid"
"PR3006","5D69-D350","4/17/2019","5","5","2","1","1","3","4","4","Valid"
"PR3007","4BE1-4A7B","4/17/2019","4","3","4","3","1","2","3","3","Valid"
"PR3008","10E9-4C86","4/17/2019","5","2","3","1","1","3","4","4","Valid"
"PR3009","6661-FA04","4/17/2019","5","3","5","1","1","2","4","4","Valid"
"PR301","BAF9-933D","4/25/2014","5","5","5","3","0","2","4","4","Valid"
"PR3010","AB81-A3A0","4/18/2019","4","3","3","2","0","4","3","2","Valid"
"PR3011","9D01-8A02","4/18/2019","5","2","2","3","1","4","4","4","Valid"
"PR3012","FD3F-5255","4/19/2019","4","3","5","1","1","2","3","3","Valid"
"PR3013","C661-6A1C","4/20/2019","3","5","4","2","1","4","3","2","Valid"
"PR3014","C025-B8B6","4/20/2019","3","5","5","2","0","5","5","4","Valid"
"PR3015","5BDE-7102","4/20/2019","5","4","3","3","1","5","3","2","Valid"
"PR3016","9528-AA17","4/21/2019","5","2","2","2","0","3","4","4","Valid"
"PR3017","F9C6-39E2","4/21/2019","3","2","3","3","0","2","3","3","Valid"
"PR3018","4188-C61D","4/22/2019","3","5","4","3","0","2","4","4","Valid"
"PR3019","DFE3-6FA7","4/22/2019","5","5","3","3","0","4","3","3","Valid"
"PR302","1147-7E2F","4/26/2014","5","5","3","3","0","5","4","3","Valid"
"PR3020","7335-4656","4/22/2019","3","4","3","2","1","4","5","4","Valid"
"PR3021","ACF7-5B99","4/22/2019","5","4","2","2","2","4","3","2","Valid"
"PR3022","E503-C500","4/22/2019","3","3","3","2","2","2","3","3","Valid"
"PR3023","49B2-0364","4/23/2019","5","2","2","3","2","4","3","2","Valid"
"PR3024","920B-7B40","4/23/2019","3","5","5","2","1","4","3","2","Valid"
"PR3025","A11D-324A","4/23/2019","3","3","2","2","0","3","3","3","Valid"
"PR3026","D754-4CDF","4/23/2019","5","3","4","3","1","5","5","4","Valid"
"PR3027","51A4-EA6E","4/24/2019","4","5","3","3","1","3","5","5","Valid"
"PR3028","A4A4-F49C","4/24/2019","3","4","2","2","1","3","4","4","Valid"
"PR3029","23FC-93A5","4/24/2019","3","2","5","1","1","4","3","2","Valid"
"PR303","4E65-CCD0","4/27/2014","3","2","4","3","3","4","5","4","Valid"
"PR3030","924E-1035","4/24/2019","4","5","2","3","1","3","5","5","Valid"
"PR3031","1147-7E2F","4/25/2019","5","3","3","2","1","4","3","2","Valid"
"PR3032","A31A-A90C","4/25/2019","3","5","4","2","1","5","5","5","Valid"
"PR3033","B8C3-5E0A","4/25/2019","4","3","2","2","0","3","4","3","Valid"
"PR3034","D529-0BC2","4/27/2019","4","3","2","3","1","2","4","3","Valid"
"PR3035","1AC8-361F","4/28/2019","3","3","3","2","0","3","5","5","Valid"
"PR3036","D93A-CC98","4/28/2019","4","2","4","1","0","5","3","3","Valid"
"PR3037","EE63-4E57","4/28/2019","3","5","5","3","3","2","5","5","Valid"
"PR3038","F1BD-033D","4/28/2019","4","4","5","1","1","3","5","5","Valid"
"PR3039","FB1F-9947","4/28/2019","4","4","3","2","2","3","3","3","Valid"
"PR304","7EEF-9A90","4/27/2014","5","4","5","3","1","3","5","4","Valid"
"PR3040","C79A-E5E1","4/29/2019","3","5","2","1","0","4","5","4","Valid"
"PR3041","5D73-961A","4/29/2019","5","4","3","1","1","4","5","4","Valid"
"PR3042","A1B4-5481","4/30/2019","5","2","2","2","2","4","4","3","Valid"
"PR3043","D49C-096C","4/30/2019","3","5","2","1","1","5","5","4","Valid"
"PR3044","2F04-931F","4/30/2019","3","3","3","1","1","3","5","4","Valid"
"PR3045","380E-44B4","4/30/2019","3","5","3","1","1","3","4","4","Valid"
"PR3046","327B-F6D3","5/1/2019","5","5","3","1","0","4","5","4","Valid"
"PR3047","B148-55FB","5/1/2019","3","5","2","1","1","2","5","5","Valid"
"PR3048","1472-9F69","5/2/2019","4","3","2","3","2","4","3","2","Valid"
"PR3049","59DB-8465","5/2/2019","4","2","3","1","1","5","3","2","Valid"
"PR305","1AC8-361F","4/29/2014","3","4","3","3","2","4","4","3","Valid"
"PR3050","9385-321B","5/2/2019","5","5","4","3","2","3","3","2","Valid"
"PR3051","D31B-BEF8","5/3/2019","3","5","3","3","3","2","3","2","Valid"
"PR3052","565B-C207","5/3/2019","5","4","5","2","0","4","5","5","Valid"
"PR3053","B90D-4BEF","5/3/2019","3","3","4","2","0","4","5","4","Valid"
"PR3054","13E5-2F17","5/4/2019","5","4","5","3","0","2","4","4","Valid"
"PR3055","ADF8-AD57","5/4/2019","4","2","2","2","0","2","4","4","Valid"
"PR3056","ED5D-E9D8","5/4/2019","3","5","2","3","0","3","5","4","Valid"
"PR3057","FE2B-3DC7","5/5/2019","5","4","4","2","1","4","3","3","Valid"
"PR3058","F3D0-41D1","5/5/2019","4","5","4","2","1","3","3","2","Valid"
"PR3059","11AE-3E4D","5/5/2019","5","4","2","2","0","5","3","2","Valid"
"PR306","D93A-CC98","4/29/2014","4","2","4","2","1","2","3","3","Valid"
"PR3060","9C6C-E5CE","5/5/2019","4","5","2","2","1","4","5","5","Valid"
"PR3061","2CA8-4E1B","5/6/2019","5","5","5","3","3","5","4","3","Valid"
"PR3062","08E4-D3D5","5/6/2019","5","3","4","2","0","3","3","2","Valid"
"PR3063","D2BE-E6F6","5/6/2019","5","2","5","2","0","3","3","3","Valid"
